pricing_plan_id,app_id,feature
1282,730,No setup costs
1282,730,14-day trial
1282,730,Analytics
1282,730,PPC tool*
1282,730,*Additional costs
1283,730,"70,000 items"
1283,730,1 project
1283,730,30 channels or APIs
1283,730,5 order connections
1283,730,No setup costs
1283,730,14-day trial
1283,730,Analytics
1283,730,PPC tool*
1283,730,*Additional costs
1286,732,50K Interactions per month
1286,732,No Contract
1287,732,250K Interactions per month
1287,732,No Contract
1288,732,2.5M Interactions per month
1288,732,No Contract
1296,737,1 Website
1296,737,2 Keywords
1296,737,Free home page analysis
1296,737,One competitor analysis
1297,737,3 Websites
1297,737,5 Keywords
1297,737,All landing pages analysis
1297,737,Keyword suggestions
1297,737,Google analytics integration
1297,737,Multiple competitor analysis
1298,737,5 Websites
1298,737,40 Keywords
1298,737,All landing pages analysis
1298,737,Keyword suggestions
1298,737,Google analytics integration
1298,737,Multiple competitor analysis
1299,737,50 Websites
1299,737,500 Keywords
1299,737,All landing pages analysis
1299,737,Keyword suggestions
1299,737,Google analytics integration
1299,737,Multiple competitor analysis
1302,740,10 buttons per page
1302,740,Hide share buttons in the popup
1303,740,25 buttons per page
1303,740,View statistics
1303,740,"Export stats to CSV, JSON and HTML"
1303,740,Choose share buttons to display in the popup
1303,740,Set AddThis Profile ID
1304,740,Unlimited buttons per page
1304,740,Disable popup
1304,740,Remove branding
1304,740,Reset button votes
1305,740,Unlimited buttons per page
1305,740,Change number of likes and dislikes for buttons from admin Statistics page
1305,740,Votes graph
1307,742,Unlimited Traffic
1307,742,Unlimited Events
1307,742,1 Event Calendar
1307,742,"Google, Apple, Outlook Integration"
1307,742,Basic feature seat
1308,742,Unlimited Traffic
1308,742,Unlimited Events
1308,742,3 Event Calendars
1308,742,"Google, Apple, Outlook Integration"
1308,742,Premium feature set
1308,742,Payments and RSVPs
1309,742,Unlimited Traffic
1309,742,Unlimited Events
1309,742,10 Event Calendars
1309,742,"Google, Apple, Outlook Integration"
1309,742,Premium feature set
1309,742,Payments and RSVPs
1309,742,No Branding
1310,743,Tracks up to 130 affiliate orders/month
1310,743,"Unlimited clicks, affiliates, & offers"
1310,743,Support from a US-based team
1310,743,"Link, discount code, & SKU tracking"
1312,745,Unlimited link generate
1312,745,Short link with Bitly & Tiny
1312,745,View Analytics with relevant provide
1313,745,All Basic Plan Features
1313,745,Generate link with Own store URL
1313,745,Analytics in Details
1313,745,You will get all new updates automatic
1314,746,"Up to 2,500 subscribers"
1314,746,Subscriber Enrichment
1314,746,Desktop + Mobile Support
1314,746,Unlimited Notifications
1314,746,Unlimited Impressions
1314,746,Up to 3 Websites
1315,746,"Up to 10,000 subscribers"
1315,746,Subscriber Enrichment
1315,746,Desktop + Mobile Support
1315,746,Unlimited Notifications
1315,746,Unlimited Websites
1315,746,Unlimited Impressions
1316,746,"Up to 50,00 subscribers"
1316,746,Subscriber Enrichment
1316,746,Desktop + Mobile Support
1316,746,Unlimited Notifications
1316,746,Unlimited Websites
1316,746,Unlimited Impressions
1317,746,"100,000+ subscribers"
1317,746,Subscriber Enrichment
1317,746,Desktop + Mobile Support
1317,746,Unlimited Notifications
1317,746,Unlimited Websites
1317,746,Unlimited Impressions
1320,749,Google Ads Retargeting
1320,749,Facebook Retargeting
1320,749,Google Search Ads
1320,749,Google Shopping Ads (beta)
1321,749,All the features from the BASIC plan
1321,749,Facebook Ad Overlays
1321,749,Product feed (catalog) enhancements
1321,749,Extended Support
1321,749,Free 14-day trial
1322,749,Marketing Strategist Services
1322,749,"Set up, Optimize & Monitor Ad Accounts"
1322,749,"Google Search, Display, Shopping Ads"
1322,749,Facebook & Instagram Ads
1322,749,Weekly Report
1323,750,Google Analytics tracking for Shopify
1323,750,"Unlimited connections, including ReCharge, Facebook Ads & Shopify Flow"
1323,750,Up to 500 orders per month
1324,750,Phone support
1324,750,"Up to 2,500 orders per month"
1325,750,"Up to 10,000 orders per month"
1325,750,Upgrade to an Enterprise plan for account management and custom setup
1326,751,See relevant content
1326,751,Link up to 2 Gmail accounts to your store
1327,751,See relevant content
1327,751,Manage customers and orders within Gmail
1327,751,Access all time-saving features
1327,751,Link up to 5 Gmail accounts to your store
1328,751,See relevant content
1328,751,Manage customers and orders within Gmail
1328,751,Access all time-saving features
1328,751,Link unlimited Gmail accounts to your store
1329,752,For managing up to 100 products
1329,752,Single shared user
1329,752,Up to & including Shopify Advanced
1330,752,"For managing 101 to 1,000 products"
1330,752,5 users
1330,752,Up to & including Shopify Advanced
1331,752,"For managing 1,001 to 6,000 products"
1331,752,10 users
1331,752,Up to & including Shopify Advanced
1332,752,For Shopify Plus store plans and higher product & user limits please see our website for more details.
1332,752,Plans range from $99 to $249/month
1333,753,Browse product catalog
1334,753,Browse Product Catalog
1334,753,Add Products to Store
1334,753,Unlimited Product Imports
1334,753,Unlimited Orders
1335,754,"If you just launched a store (daily website visitors < 50), you could try our starter plan for 2-months free with $3 daily ad spend limit."
1336,754,Support Facebook Dynamic Product Ads with Carousel ad format
1336,754,No credit card & pre-paid media fee required
1336,754,15 minutes 1:1 Facebook consulting
1337,754,Everything in the Silver Plan
1337,754,Support Instagram Dynamic Ads
1337,754,Support Collection/Carousel ad format
1337,754,Customize your product set for retargeting
1338,754,Everything in the Gold Plan
1338,754,Unlimited monthly ad budget
1338,754,Support multiple campaigns for running A/B testing
1341,757,$0.5 of credits per month
1342,757,$5 of credits per month
1343,757,$10 of credits per month
1344,757,$20 of credits per month
1346,759,No hidden charges.
1347,760,Add Facebook customer chat button plugin on your website.
1347,760,"Build up Messenger menu, greetings for your Facebook Page"
1348,760,"Support auto reply with text messages, web links, and carousel templates"
1352,764,Real-time weather forecast
1353,764,No POWr Logo
1353,764,Set Forecast Interval
1354,764,No POWr Logo
1354,764,Set Forecast Interval
1354,764,Custom CSS + JS
1355,764,No POWr Logo
1355,764,Set Forecast Interval
1355,764,Custom CSS + JS
1355,764,FREE Business Upgrade for all 50 POWr Plugins
1356,765,Stores with 0 - 25 products (per connected store)
1357,765,Stores with 26 - 100 products (per connected store)
1358,765,"Stores with 101 - 1,000 products (per connected store)"
1359,765,"Stores with 1001 - 10,000 products (per connected store)"
1361,767,100 products
1361,767,5 catalogs
1362,767,500 products
1362,767,10 catalogs
1362,767,Protected catalogs
1362,767,Unlimited pages per catalog
1367,772,Up to 49 Personalizable products
1367,772,"Add unlimited text / textarea inputs, checkboxes, Option lists,  Image uploads , Image swatch , Color Swatch"
1368,772,Up to 99 Personalizable products
1368,772,All basic features
1368,772,Show or hide customization options (Conditional Logic)
1368,772,Charge more for your custom options
1369,772,Up to 299 Personalizable products
1369,772,All  features included
1370,772,Unlimited Personalizable products
1370,772,All  features included
1371,773,All premium features
1371,773,Unlimited email leads
1371,773,Multiple campaigns
1371,773,"Serves up to 150,000 page views per month"
1371,773,Priority Product Support
1372,773,All premium features
1372,773,Unlimited email leads
1372,773,Multiple campaigns
1372,773,"Serves up to 500,000 page views per month"
1372,773,Priority Support
1372,773,Setup Demo
1373,773,All premium features
1373,773,Unlimited email leads
1373,773,Multiple campaigns
1373,773,"Serves up to 150,000 page views per month"
1373,773,Priority Product Support
1374,773,All premium features
1374,773,Unlimited email leads
1374,773,Multiple campaigns
1374,773,"Serves up to 500,000 page views per month"
1374,773,Priority Product Support
1377,776,Reporting Dashboard
1377,776,Proven Templates
1377,776,Unlimited Pages
1377,776,Chat & Email Support
1377,776,Scarcity Timers
1377,776,Light Boxes
1377,776,Mobile Optimized
1377,776,Home Page
1377,776,And More!
1378,776,"Everything in basic, plus:"
1378,776,Split Testing
1378,776,Shopify Blog Integration
1378,776,Booster Pages
1379,777,Optimised Checkout Experience
1379,777,Optimised Experience Reports
1379,777,Cart Success Reports
1380,777,Optimised Checkout Experience
1380,777,Optimised Experience Reports
1380,777,Cart Success Reports
1380,777,Abandoned Cart Emails
1380,777,Personalised Designs
1384,781,200 upsell views per month
1384,781,Unlimited offers
1384,781,Pre & post-purchase
1384,781,Upsell & cross-sell
1384,781,Detailed reports
1384,781,Design & language customization
1385,781,1000 upsell views per month
1385,781,Unlimited offers
1385,781,Pre & post-purchase
1385,781,Upsell & cross-sell
1385,781,Detailed reports
1385,781,Design & language customization
1386,781,2000 upsell views per month
1386,781,Unlimited offers
1386,781,Pre & post-purchase
1386,781,Upsell & cross-sell
1386,781,Detailed reports
1386,781,Design & language customization
1387,781,5000 views per month. More available on request.
1387,781,Unlimited offers
1387,781,Pre & post-purchase
1387,781,Upsell & cross-sell
1387,781,Reports
1387,781,Design & lang customization
1388,782,* Courier rates starting Rs 32/500gms
1388,782,* Domestic Shipping
1388,782,* 14 Days Remitance Cycle
1388,782,* NDR Reporting
1389,782,* All features of Standard plan
1389,782,* Courier rates starting Rs 29/500gms
1389,782,* International Shipping
1389,782,* Multiple Pick-Ups
1389,782,* NDR reporting
1390,782,* All features of Professional plan
1390,782,* Courier rates starting Rs 26/500gms
1390,782,* 7 Days Remitance Cycle
1390,782,* Personal Account Manager + SLA
1391,783,Sign up page
1391,783,Client Invoices
1391,783,Wholesale rate discounts
1391,783,Affiliate link
1391,783,Discount Coupons
1391,783,Upto 15 reps
1392,783,Basic plan features +
1392,783,Quantity Based Wholesale Discount
1392,783,Team Manager
1392,783,Micro-sites
1392,783,Customer Order Commission
1392,783,Upto 50 reps
1395,786,"Create, print and send an unlimited amount of invoices"
1395,786,Wholesale & Proforma invoicing
1395,786,Credit Notes
1395,786,Packing Slips
1395,786,Shipping Labels
1395,786,Return Forms
1396,787,Unlimited wishlist functionality (see description) for Shopify Basic Stores
1397,787,Unlimited wishlist functionality (see description) for Shopify Standard Stores
1398,787,Unlimited wishlist functionality (see description) For Shopify Advanced Stores
1399,787,Unlimited wishlist functionality (see description) for Shopify Plus Stores.
1399,787,Priority Support.
1400,788,Customer Support
1400,788,Valid for 7 days
1400,788,Product/Order and Inventory Management
1400,788,Live Chat Support
1401,788,24* 7 Technical Support
1401,788,Custom Features
1401,788,Product/Order and Inventory Management
1401,788,Manage Near Real-Time Inventory
1402,788,Dedicated Account Manager
1402,788,Manage Near Real-Time Inventory
1402,788,Products/Orders Management
1402,788,Custom Features
1402,788,24*7 support
1403,789,Two games total
1403,789,1 hour fixed game duration
1403,789,Max $1000 reward pool
1404,789,Up to 2 games per month
1404,789,Up to 2 hours game duration
1404,789,Selectable question category
1404,789,Max $1000 reward pool
1404,789,Can use revival card
1405,789,Up to 8 games per month
1405,789,Up to 24 hours game duration
1405,789,Max $10000 coupon pool
1405,789,Use revival card for max 5 times per game
1406,789,Unlimited usage
1407,790,Unlimited customizations
1407,790,FREE installation service
1407,790,10 customizable products
1407,790,20 orders / month
1407,790,1GB for customer images
1407,790,Qstomizer logo
1408,790,Unlimited customizations
1408,790,FREE installation service
1408,790,20 customizable products
1408,790,50 orders / month
1408,790,2GB for customer images
1408,790,No Logo
1409,790,Unlimited customizations
1409,790,FREE installation service
1409,790,Unlimited products
1409,790,Unlimited orders
1409,790,Unlimited space
1409,790,No Logo
1409,790,Priority support
1412,793,50 Products
1412,793,Manual Review Sync
1412,793,Post Custom Reviews
1412,793,Import Custom Reviews
1413,793,100 Products
1413,793,Manual Review Sync
1413,793,Post Custom Reviews
1413,793,Import Custom Reviews
1413,793,Sync Multiple Amazon Store
1414,793,250 Products
1414,793,Manual Review Sync
1414,793,Post Custom Reviews
1414,793,Import Custom Reviews
1414,793,Sync Multiple Amazon Store
1414,793,Import ASIN List
1415,793,500 Products
1415,793,Manual Review Sync
1415,793,Post Custom Reviews
1415,793,Import Custom Reviews
1415,793,Sync Multiple Amazon Store
1415,793,Auto Review Sync
1415,793,Import ASIN List
1417,795,500 labels
1418,795,2500 labels
